pairIdx	entry	syn	pressure_entry	WN_distance	syns_WordNet	diff_WordNet	WN_hypernymy	WN_antonymy	WN_holonymy	WNpressure_entry	WNsenses_entry	WNsenses_syn	WNpressure_POS_entry	WNsenses_POS_entry	WNsenses_POS_syn	DD_N_entry	DD_N_syn	DDG_N_entry	DDG_N_syn	DDG_N_avg_entry	DDG_N_avg_syn	DDG_N_avg_one	DDG_N_avg_both	DDG_N_avgstd_entry	DDG_N_avgstd_syn	DDG_N_avgstd_one	DDG_N_avgstd_both	DD_OP_entry	DD_OP_syn	DDG_OP_entry	DDG_OP_syn	DDG_OP_avg_entry	DDG_OP_avg_syn	DDG_OP_avg_one	DDG_OP_avg_both	DDG_OP_avgstd_entry	DDG_OP_avgstd_syn	DDG_OP_avgstd_one	DDG_OP_avgstd_both	FO_entry	FO_syn	FE_entry	FE_syn	EnoughFreq	FGO_entry	FGO_syn	FGE_entry	FGE_syn	FGEv_entry	FGEv_syn	Lev	SDO	SDE	Div	SNDO_5	SNDO_10	SNDO_15	SNDO_20	SNDO_40	SNDO_100	SNDE_5	SNDE_10	SNDE_15	SNDE_20	SNDE_40	SNDE_100	NDiv_5	NDiv_10	NDiv_15	NDiv_20	NDiv_40	NDiv_100	SDGO	SDGE	DivG_avg	DivG_avgstd	DivG_closeavg	DivG_closeavgstd	control_1	control_2	control_DD_1	control_DD_2	control_SDO	control_SDE	XKcontrols	NDivG_avg_5	NDivG_avg_10	NDivG_avg_15	NDivG_avg_20	NDivG_avg_40	NDivG_avg_100	NDivG_avgstd_5	NDivG_avgstd_10	NDivG_avgstd_15	NDivG_avgstd_20	NDivG_avgstd_40	NDivG_avgstd_100	absFGEv_entry	absFGEv_syn	normLev	FGDO	FGDE	FGEvD	DeltaDD_N	DeltaDD_OP
113	alien	irrelevant	12	inf	False	True	False	False	False	10	6	1	2	2	1	0.9189189189189187	0.7421383647798743	avg		True	False	True	False	False	False	False	False	0.4989089328419251	0.466892840167938			False	False	False	False	False	False	False	False	152	56	509	256	True	2	1	3	2	1	1	8	0.8825886499046913	0.8309400211560627	-0.05164862874862863	1.0	1.0	1.0	1.0	0.9873417721518988	0.9795918367346939	1.0	1.0	1.0	1.0	0.961038961038961	0.9528795811518325	0.0	0.0	0.0	0.0	-0.026302811112937752	-0.02671225558286139	mid	mid	syns	syns	syns	syns	yellow	buttoned	0.5714285714285714	0.8235294117647058	0.8337084174634177	0.767802929581735	diff	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	1	1	1.0666666666666667	1	1	0	0.17678055413904448	0.03201609267398714
114	alien	unconnected	12	inf	False	True	False	False	False	10	6	3	2	2	3	0.9189189189189187	0.9473684210526316	avg	avg	True	True	True	True	False	False	False	False	0.4989089328419251	0.6634684134344105		avg	False	True	True	False	False	False	False	False	152	25	509	24	True	2	0	3	0	1	0	10	0.844324157438119	0.8908647440308186	0.04654058659269966	1.0	1.0	1.0	0.9473684210526316	0.9743589743589743	0.9690721649484536	1.0	1.0	1.0	0.9743589743589743	0.9873417721518988	0.9690721649484536	0.0	0.0	0.0	0.0269905533063427	0.012982797792924439	0.0	mid	mid	diff	syns	diff	syns	darker	haggard	0.7341772151898734	0.9130434782608696	0.8005579378044856	0.8094617669281572	diff	syns	syns	syns	diff	diff	syns	syns	syns	syns	diff	syns	syns	1	0	1.25	2	3	1	0.02844950213371289	0.16455948059248543
115	alien	contrary	12	inf	False	True	False	False	False	10	6	7	2	2	4	0.9189189189189187	0.7654320987654322	avg		True	False	True	False	False	False	False	False	0.4989089328419251	0.3504879203066499			False	False	False	False	False	False	False	False	152	54	509	55	True	2	1	3	1	1	0	8	0.8417212915547411	0.9351180819102575	0.0933967903555164	0.8888888888888888	0.8888888888888888	0.9285714285714286	0.8888888888888888	0.9189189189189189	0.9417989417989419	1.0	1.0	1.0	1.0	0.9873417721518988	0.9795918367346939	0.11111111111111116	0.11111111111111116	0.0714285714285714	0.11111111111111116	0.06842285323297992	0.037792894935752	mid	mid	diff	diff	diff	syns	useful	inconvenient	0.7804878048780488	0.7730061349693251	0.7900419873112495	0.8227298828307094	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	syns	1	0	1.2307692307692308	1	2	1	0.15348682015348658	0.14842101253527523
116	alien	hostile	12	inf	False	True	False	False	False	10	6	6	2	2	5	0.9189189189189187	0.8439306358381503	avg		True	False	True	False	False	False	False	False	0.4989089328419251	0.4315541531011028			False	False	False	False	False	False	False	False	152	463	509	405	True	2	3	3	3	1	0	6	0.6508943339310385	0.6988222439134718	0.04792790998243335	1.0	0.9473684210526316	0.9285714285714286	0.9473684210526316	0.961038961038961	0.8950276243093923	1.0	1.0	1.0	1.0	0.9743589743589743	0.9583333333333334	0.0	0.05263157894736836	0.0714285714285714	0.05263157894736836	0.013320013320013313	0.06330570902394106	mid	mid	diff	syns	diff	syns	bloodshot	flapping	0.8505747126436781	0.907103825136612	0.6234342342258983	0.8350798573688949	syns	syns	diff	diff	diff	diff	diff	syns	diff	diff	diff	syns	diff	1	0	1.0	-1	0	1	0.07498828308076844	0.06735477974082232
117	alien	opposed	12	inf	False	True	False	False	False	10	6	7	2	2	1	0.9189189189189187	0.8700564971751412	avg	avg	True	True	True	True	False	False	False	False	0.4989089328419251	0.4687385021044971			False	False	False	False	False	False	False	False	152	14	509	6	True	2	0	3	0	1	0	6	0.7106184923736448	0.8273743341749714	0.11675584180132659	0.8888888888888888	0.8888888888888888	0.9285714285714286	0.8571428571428572	0.9333333333333333	0.9130434782608696	1.0	1.0	1.0	0.9743589743589743	0.9873417721518988	0.9583333333333334	0.11111111111111116	0.11111111111111116	0.0714285714285714	0.11721611721611713	0.05400843881856543	0.04528985507246375	mid	mid	diff	diff	diff	diff	panting	quivering	0.8636363636363636	0.9247311827956988	0.6174213624060438	0.7079161778746093	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	1	0	1.0	2	3	1	0.04886242174377753	0.030170430737428033
118	alien	impertinent	12	inf	False	True	False	False	False	10	6	3	2	2	3	0.9189189189189187	0.9473684210526316	avg	avg	True	True	True	True	False	False	False	False	0.4989089328419251	0.7363591121527739		avg	False	True	True	False	False	False	False	False	152	83	509	13	True	2	1	3	0	1	-1	8	0.9033660652821879	0.9338287421462187	0.030462676864030813	1.0	1.0	1.0	1.0	1.0	0.98989898989899	1.0	1.0	1.0	1.0	0.9873417721518988	0.9690721649484536	0.0	0.0	0.0	0.0	-0.012658227848101222	-0.020826824950536338	far	mid	diff	syns	diff	syns	neglectful	intentioned	0.9637305699481864	0.88268156424581	0.8577296411113805	0.9267397547432128	diff	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	1	1	1.0	1	3	2	0.02844950213371289	0.23745017931084883
119	alike	akin	10	inf	False	True	False	False	False	3	3	2	2	1	2	0.907103825136612	0.8764044943820225	avg	avg	True	True	True	True	False	False	False	False	0.5626074687742415	0.5747738654406087			False	False	False	False	False	False	False	False	190	152	90	139	True	2	2	1	1	-1	-1	3	0.9111306780830988	0.8216113450846946	-0.0895193329984042	1.0	0.9473684210526316	0.9655172413793104	0.9473684210526316	0.961038961038961	0.9528795811518325	1.0	1.0	1.0	0.9743589743589743	0.9743589743589743	0.9473684210526316	0.0	0.05263157894736836	0.03448275862068961	0.0269905533063427	0.013320013320013313	-0.005511160099200829	far	mid	syns	syns	syns	syns	tribal	efficient	0.8700564971751412	0.717948717948718	0.8886220154263929	0.9595684329972832	syns	syns	diff	diff	diff	diff	syns	syns	diff	diff	diff	syns	syns	1	1	0.6666666666666666	0	0	0	0.030699330754589527	0.012166396666367207
120	alike	equivalent	10	inf	False	True	False	False	False	3	3	3	2	1	1	0.907103825136612	0.7261146496815287	avg		True	False	True	False	False	False	False	False	0.5626074687742415	0.3525662690799516			False	False	False	False	False	False	False	False	190	160	90	262	True	2	2	1	2	-1	0	8	0.9272736829739494	0.985768031524578	0.05849434855062863	1.0	1.0	1.0	1.0	1.0	0.98989898989899	1.0	1.0	1.0	1.0	1.0	0.9949748743718593	0.0	0.0	0.0	0.0	0.0	0.00507588447286933	far	far	diff	syns	diff	syns	elastic	broken	0.7341772151898734	0.7878787878787878	0.8736691531956797	0.9245132153621048	diff	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	1	0	1.0666666666666667	0	-1	-1	0.1809891754550833	0.21004119969428992
121	alike	kindred	10	inf	False	True	False	False	False	3	3	3	2	1	2	0.907103825136612	0.9637305699481864	avg	avg	True	True	True	True	False	False	False	False	0.5626074687742415	0.6564416792561036		avg	False	True	True	False	False	False	False	False	190	141	90	36	True	2	2	1	0	-1	-2	6	0.8868767213399124	0.9647824417370494	0.07790572039713706	1.0	1.0	1.0	1.0	0.9743589743589743	0.9528795811518325	1.0	1.0	1.0	1.0	0.9873417721518988	0.9743589743589743	0.0	0.0	0.0	0.0	0.012982797792924439	0.021479393207141873	far	far	diff	diff	diff	syns	ulterior	preferable	0.9690721649484536	0.7012987012987013	0.8668871839908758	0.9520132697759778	diff	syns	syns	syns	syns	diff	diff	syns	syns	syns	syns	syns	syns	1	2	1.0	0	1	1	0.05662674481157437	0.09383421048186213
122	alike	analogous	10	inf	False	True	False	False	False	3	3	2	2	1	2	0.907103825136612	0.8235294117647058	avg		True	False	True	False	False	False	False	False	0.5626074687742415	0.4149766120224092			False	False	False	False	False	False	False	False	190	82	90	68	True	2	1	1	1	-1	0	7	0.9160540171856014	0.9053180086388837	-0.010736008546717746	1.0	1.0	1.0	0.9743589743589743	0.9743589743589743	0.9690721649484536	0.8888888888888888	0.9473684210526316	0.9655172413793104	0.9743589743589743	0.9873417721518988	0.9743589743589743	-0.11111111111111116	-0.05263157894736836	-0.03448275862068961	0.0	0.012982797792924439	0.005286809410520732	far	mid	diff	syns	syns	syns	preceding	explicit	0.6928104575163399	0.7730061349693251	0.8897300567343716	0.8831524558792243	diff	syns	syns	syns	syns	diff	diff	syns	syns	syns	syns	syns	syns	1	0	1.0	1	0	-1	0.08357441337190619	0.1476308567518323
123	alike	homogeneous	10	inf	False	True	False	False	False	3	3	1	2	1	1	0.907103825136612	0.7654320987654322	avg		True	False	True	False	False	False	False	False	0.5626074687742415	0.5434105899157192			False	False	False	False	False	False	False	False	190	60	90	51	True	2	1	1	1	-1	0	10	0.8775923487272762	0.9311282025904235	0.0535358538631473	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	1.0	1.0	1.0	1.0	1.0	0.9949748743718593	0.0	0.0	0.0	0.0	0.0	0.020615900012884936	mid	mid	diff	syns	diff	syns	thicker	hardened	0.7261146496815287	0.9304812834224598	0.8691145939509157	0.8041150804464494	diff	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	1	0	1.25	1	0	-1	0.14167172637117986	0.01919687885852228
124	alike	like	10	0.0	True	False	False	False	False	3	3	11	2	1	4	0.907103825136612	0.8950276243093923	avg	avg	True	True	True	True	False	False	False	False	0.5626074687742415	0.4530637801143851			False	False	False	False	False	False	False	False	190	1218	90	1524	True	2	4	1	4	-1	0	1	0.967329353932235	0.8003820515651594	-0.16694730236707556	1.0	1.0	1.0	1.0	0.9873417721518988	0.9949748743718593	1.0	1.0	0.9655172413793104	0.9743589743589743	0.9743589743589743	0.9743589743589743	0.0	0.0	-0.03448275862068961	-0.02564102564102566	-0.012982797792924439	-0.020615900012884936	far	mid	syns	syns	syns	syns	current	freer	0.8571428571428572	0.907103825136612	0.8703838706900995	1.0556739463016291	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	1	0	0.2222222222222222	-2	-3	-1	0.012076200827219719	0.10954368865985642
125	alike	similar	10	0.0	True	False	False	False	False	3	3	5	2	1	5	0.907103825136612	0.7341772151898734	avg		True	False	True	False	False	False	False	False	0.5626074687742415	0.3241682442615079			False	False	False	False	False	False	False	False	190	1843	90	2718	True	2	4	1	4	-1	0	6	0.9298841434648777	0.8758750257874659	-0.05400911767741179	1.0	1.0	1.0	1.0	0.9743589743589743	0.9795918367346939	1.0	1.0	0.9655172413793104	0.9743589743589743	0.9873417721518988	0.9637305699481865	0.0	0.0	-0.03448275862068961	-0.02564102564102566	0.012982797792924439	-0.015861266786507344	far	mid	syns	syns	syns	syns	rolling	broiled	0.8165680473372781	0.8095238095238095	0.8721207452548725	0.8040981884007563	diff	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	syns	1	0	1.0	-2	-3	-1	0.17292660994673859	0.23843922451273358
126	alike	equal	10	inf	False	True	False	False	False	3	3	6	2	1	2	0.907103825136612	0.7096774193548387	avg		True	False	True	False	False	False	False	False	0.5626074687742415	0.3349048126795554			False	False	False	False	False	False	False	False	190	1760	90	1125	True	2	4	1	4	-1	0	5	0.8253656539777088	0.8795493036105224	0.054183649632813635	1.0	1.0	1.0	1.0	1.0	0.9949748743718593	1.0	1.0	1.0	1.0	1.0	0.9795918367346939	0.0	0.0	0.0	0.0	0.0	-0.01538303763716542	mid	mid	diff	syns	diff	syns	unwise	democratic	0.7261146496815287	0.7341772151898734	0.8189938296862626	1.0079265639794146	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	1	0	1.0	-2	-3	-1	0.19742640578177328	0.2277026560946861
127	alike	identical	10	inf	False	True	False	False	False	3	3	5	2	1	5	0.907103825136612	0.7654320987654322	avg		True	False	True	False	False	False	False	False	0.5626074687742415	0.4107845385542132			False	False	False	False	False	False	False	False	190	215	90	530	True	2	2	1	3	-1	1	8	0.7987918855729197	0.8027960506995763	0.004004165126656578	1.0	1.0	0.9655172413793104	0.9743589743589743	0.9743589743589743	0.9690721649484536	1.0	1.0	0.9655172413793104	0.9743589743589743	0.9873417721518988	0.9583333333333334	0.0	0.0	0.0	0.0	0.012982797792924439	-0.010738831615120237	mid	mid	diff	syns	syns	syns	apt	unwilling	0.8095238095238095	0.7730061349693251	0.7590329149797391	0.7919560560550469	diff	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	syns	1	1	1.1428571428571428	0	-2	-2	0.14167172637117986	0.1518229302200283
128	alike	uniform	10	inf	False	True	False	False	False	3	3	6	2	1	4	0.907103825136612	0.8636363636363636	avg	avg	True	True	True	True	False	False	False	False	0.5626074687742415	0.4308448214218334			False	False	False	False	False	False	False	False	190	231	90	236	True	2	2	1	2	-1	0	6	0.8777289248474358	0.967441625023455	0.08971270017601918	1.0	1.0	1.0	1.0	1.0	0.98989898989899	1.0	1.0	1.0	1.0	0.9873417721518988	0.98989898989899	0.0	0.0	0.0	0.0	-0.012658227848101222	0.0	mid	far	diff	diff	diff	syns	fruitful	economical	0.8439306358381503	0.8023952095808383	0.8477630596567732	0.7588104139604557	diff	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	1	0	1.0	0	-1	-1	0.04346746150024838	0.1317626473524081
129	alive	active	10	0.0	True	False	False	False	False	6	7	17	6	7	14	0.8095238095238095	0.7951807228915663			False	False	False	False	False	False	False	False	0.4414164411015883	0.3646623767373206			False	False	False	False	False	False	False	False	1093	1357	2071	1158	True	4	4	4	4	0	0	2	0.9637709469127729	0.9291193780164497	-0.03465156889632315	1.0	1.0	1.0	1.0	0.9873417721518988	0.9847715736040609	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.012658227848101222	0.015228426395939132	far	mid	syns	syns	syns	syns	owing	constant	0.7341772151898734	0.8700564971751412	0.7769931941976322	0.8666521486613457	diff	syns	syns	syns	syns	diff	diff	syns	syns	syns	syns	syns	syns	0	0	0.36363636363636365	0	0	0	0.014343086632243263	0.07675406436426768
130	alive	live	10	0.0	True	False	False	False	False	6	7	19	6	7	11	0.8095238095238095	0.7878787878787878			False	False	False	False	False	False	False	False	0.4414164411015883	0.340695502423929			False	False	False	False	False	False	False	False	1093	289	2071	1064	True	4	3	4	4	0	1	1	0.8179273959834403	0.7372594974171489	-0.08066789856629142	1.0	1.0	0.9655172413793104	0.9743589743589743	0.9743589743589743	0.9473684210526316	0.8888888888888888	0.9473684210526316	0.9655172413793104	0.9473684210526316	0.904109589041096	0.8505747126436781	-0.11111111111111116	-0.05263157894736836	0.0	-0.0269905533063427	-0.07024938531787839	-0.09679370840895352	mid	mid	syns	syns	syns	syns	blue	redder	0.5714285714285714	0.9130434782608696	0.7472890929963618	0.842116387778567	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	0	1	0.2222222222222222	1	0	-1	0.02164502164502169	0.1007209386776593
131	alive	quick	10	inf	False	True	False	False	False	6	7	8	6	7	6	0.8095238095238095	0.7654320987654322			False	False	False	False	False	False	False	False	0.4414164411015883	0.4537168968994433			False	False	False	False	False	False	False	False	1093	1827	2071	2185	True	4	4	4	4	0	0	4	0.8377774395972807	0.8973337222851145	0.05955628268783386	1.0	1.0	1.0	0.9743589743589743	0.9873417721518988	0.9847715736040609	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	0.0	0.0	0.0	0.02564102564102566	0.012658227848101222	-0.010412599245086529	mid	mid	diff	syns	diff	syns	irreparable	destroyed	0.8700564971751412	0.5815602836879432	0.8088396871727221	0.8698089531994064	diff	syns	syns	syns	diff	diff	syns	syns	syns	syns	syns	syns	syns	0	0	0.8	0	0	0	0.04409171075837737	0.012300455797854992
132	alive	alert	10	0.0	True	False	False	False	False	6	7	7	6	7	3	0.8095238095238095	0.8095238095238095			False	False	False	False	False	False	False	False	0.4414164411015883	0.4548599574964268			False	False	False	False	False	False	False	False	1093	256	2071	278	True	4	2	4	2	0	0	3	0.7423690641603453	0.8284697973436791	0.08610073318333378	0.8888888888888888	0.9473684210526316	0.9655172413793104	0.9743589743589743	0.9873417721518988	0.9795918367346939	1.0	0.9473684210526316	0.9655172413793104	0.9743589743589743	0.9743589743589743	0.9583333333333334	0.11111111111111116	0.0	0.0	0.0	-0.012982797792924439	-0.021258503401360485	mid	mid	diff	diff	diff	syns	outer	terminal	0.7096774193548387	0.8304093567251463	0.7137999657339406	0.8298234983777242	syns	diff	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	0	0	0.6	2	2	0	0.0	0.01344351639483854
133	alive	brisk	10	inf	False	True	False	False	False	6	7	4	6	7	3	0.8095238095238095	0.9528795811518324		avg	False	True	True	False	False	False	False	False	0.4414164411015883	0.6267095260729407		avg	False	True	True	False	False	False	False	False	1093	155	2071	157	True	4	2	4	2	0	0	4	0.9274024368342463	0.8998625537897005	-0.0275398830445458	1.0	1.0	1.0	0.9743589743589743	0.9873417721518988	0.9795918367346939	1.0	1.0	1.0	1.0	1.0	0.98989898989899	0.0	0.0	0.0	0.02564102564102566	0.012658227848101222	0.01030715316429609	far	mid	syns	syns	syns	syns	screaming	whining	0.7341772151898734	0.9247311827956988	0.7071017273093997	0.6648637487884768	diff	syns	syns	syns	diff	diff	diff	syns	syns	syns	syns	syns	syns	0	0	0.8	2	2	0	0.14335577162802282	0.18529308497135244
134	alive	lively	10	inf	False	True	False	False	False	6	7	6	6	7	6	0.8095238095238095	0.7730061349693251			False	False	False	False	False	False	False	False	0.4414164411015883	0.4401403695430151			False	False	False	False	False	False	False	False	1093	527	2071	265	True	4	3	4	2	0	-1	3	0.8121989484427277	0.8530987675465129	0.04089981910378526	1.0	1.0	1.0	1.0	1.0	0.98989898989899	1.0	1.0	1.0	1.0	1.0	0.9847715736040609	0.0	0.0	0.0	0.0	0.0	-0.005127416294929077	mid	mid	diff	syns	diff	syns	undecided	insoluble	0.9010989010989012	0.6394557823129252	0.8117213524217225	0.9706532533504594	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	0	1	0.5454545454545454	1	2	1	0.0365176745544844	0.0012760715585731774
135	alive	animate	10	inf	False	True	False	False	False	6	7	7	6	7	3	0.8095238095238095	0.9189189189189187		avg	False	True	True	False	False	False	False	False	0.4414164411015883	0.7308009944122974		avg	False	True	True	False	False	False	False	False	1093	16	2071	16	True	4	0	4	0	0	0	4	0.9386182270203041	0.9139720368943262	-0.024646190125977907	1.0	1.0	1.0	1.0	1.0	0.98989898989899	1.0	1.0	1.0	1.0	1.0	0.9949748743718593	0.0	0.0	0.0	0.0	0.0	0.00507588447286933	far	mid	syns	syns	syns	syns	hardest	ruthless	0.7878787878787878	0.9130434782608696	0.823765777904605	0.9404779303791968	syns	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	0	0	0.6666666666666666	4	4	0	0.10939510939510921	0.2893845533107091
136	alive	existent	10	inf	False	True	False	False	False	6	7	3	6	7	3	0.8095238095238095	0.907103825136612		avg	False	True	True	False	False	False	False	False	0.4414164411015883	0.5857684343536627			False	False	False	False	False	False	False	False	1093	9	2071	7	True	4	0	4	0	0	0	6	0.9604371350686187	0.9125511525153627	-0.047885982553256046	1.0	1.0	1.0	1.0	0.9873417721518988	0.9949748743718593	1.0	1.0	1.0	1.0	1.0	0.98989898989899	0.0	0.0	0.0	0.0	0.012658227848101222	-0.00507588447286933	far	mid	syns	syns	syns	syns	ignoble	cheapest	0.9361702127659576	0.7341772151898734	0.9107642994396561	1.0895172982619703	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	syns	0	0	0.9230769230769231	4	4	0	0.0975800156128025	0.14435199325207437
137	alive	living	10	inf	False	True	False	False	False	6	7	17	6	7	6	0.8095238095238095	0.8505747126436781			False	False	False	False	False	False	False	False	0.4414164411015883	0.4606772938086921			False	False	False	False	False	False	False	False	1093	1073	2071	1310	True	4	4	4	4	0	0	4	0.7272075871877417	0.7498751705523812	0.022667583364639476	0.8888888888888888	0.8888888888888888	0.9285714285714286	0.9473684210526316	0.9743589743589743	0.9583333333333334	0.8888888888888888	0.9473684210526316	0.9285714285714286	0.9473684210526316	0.961038961038961	0.9247311827956989	0.0	0.0584795321637428	0.0	0.0	-0.013320013320013313	-0.03360215053763449	mid	mid	diff	syns	syns	syns	improper	undue	0.7577639751552795	0.8235294117647058	0.6918873363362885	0.7124556885051642	diff	syns	diff	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	0	0	0.7272727272727273	0	0	0	0.04105090311986859	0.019260852707103815
138	alive	animated	10	0.0	True	False	False	False	False	6	7	6	6	7	2	0.8095238095238095	0.8888888888888888		avg	False	True	True	False	False	False	False	False	0.4414164411015883	0.5150307449993486			False	False	False	False	False	False	False	False	1093	155	2071	230	True	4	2	4	2	0	0	5	0.8478667190813285	0.8479650571033314	9.833802200287511e-05	1.0	1.0	1.0	1.0	1.0	0.9795918367346939	1.0	1.0	1.0	1.0	1.0	0.9949748743718593	0.0	0.0	0.0	0.0	0.0	0.01538303763716542	mid	mid	diff	syns	syns	syns	venerated	distinguished	0.9690721649484536	0.6754966887417219	0.8220015901195288	0.8479938711003496	syns	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	0	0	0.7692307692307693	2	2	0	0.0793650793650793	0.07361430389776036
139	alternative	choice	1	inf	False	True	False	False	False	4	4	5	2	3	2	0.9189189189189187	0.8700564971751412	avg	avg	True	True	True	True	False	False	False	False	0.4882805310642392	0.4380063770109377			False	False	False	False	False	False	False	False	36	27	647	26	True	0	0	3	0	3	0	9	0.725675245160866	0.6347631944930572	-0.09091205066780883	1.0	1.0	0.9655172413793104	0.9473684210526316	0.9473684210526316	0.9304812834224598	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8571428571428572	0.8405797101449275	0.8636363636363636	-0.11111111111111116	-0.11111111111111116	-0.07662835249042155	-0.09022556390977443	-0.10678871090770414	-0.06684491978609619	mid	close	syns	syns	syns	syns	crimson	amber	0.7654320987654322	0.8095238095238095	0.6305318903834041	0.7854144366549435	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	3	0	1.0588235294117647	0	3	3	0.04886242174377753	0.05027415405330149
140	amiable	agreeable	13	inf	False	True	False	False	False	5	2	3	5	2	3	0.7804878048780488	0.717948717948718			False	False	False	False	False	False	False	False	0.4905101443676984	0.4117722393681846			False	False	False	False	False	False	False	False	247	595	89	97	True	2	3	1	1	-1	-2	4	0.5615768686891583	0.5843709338326641	0.022794065143505793	1.0	0.9473684210526316	0.9655172413793104	0.9189189189189189	0.8732394366197183	0.7804878048780488	0.8888888888888888	0.8235294117647058	0.8461538461538461	0.8235294117647058	0.7878787878787878	0.8095238095238095	-0.11111111111111116	-0.1238390092879258	-0.11936339522546424	-0.09538950715421302	-0.08536064874093041	0.029036004645760727	close	close	diff	syns	diff	syns	insoluble	alkaline	0.6394557823129252	0.7654320987654322	0.5535430647077519	0.6517981308868739	syns	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	1	2	0.5	-1	0	1	0.06253908692933086	0.07873790499951383
141	amiable	engaging	13	inf	False	True	False	False	False	5	2	11	5	2	1	0.7804878048780488	0.9473684210526316		avg	False	True	True	False	False	False	False	False	0.4905101443676984	0.5262670696118521			False	False	False	False	False	False	False	False	247	52	89	63	True	2	1	1	1	-1	0	7	0.6982153196743163	0.7948525563882629	0.09663723671394664	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.9333333333333333	0.8372093023255813	1.0	1.0	1.0	1.0	1.0	0.98989898989899	0.11111111111111116	0.11111111111111116	0.11111111111111116	0.11111111111111116	0.06666666666666665	0.15268968757340862	mid	mid	diff	diff	diff	syns	arranged	selected	0.8095238095238095	0.8165680473372781	0.6011184378033592	0.8162591737767074	syns	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	1	0	0.9333333333333333	1	0	-1	0.16688061617458283	0.03575692524415369
142	amiable	lovable	13	inf	False	True	False	False	False	5	2	1	5	2	1	0.7804878048780488	0.98989898989899		avg	False	True	True	False	False	False	False	False	0.4905101443676984	0.7549722577106421		avg	False	True	True	False	False	False	False	False	247	73	89	44	True	2	1	1	0	-1	-1	3	0.6522129031239018	0.7817153149639315	0.12950241184002975	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8235294117647058	0.7878787878787878	1.0	1.0	1.0	1.0	0.9873417721518988	0.9847715736040609	0.11111111111111116	0.11111111111111116	0.11111111111111116	0.11111111111111116	0.16381236038719293	0.19689278572527302	mid	mid	diff	diff	diff	diff	guaranteed	inviolable	0.7730061349693251	0.9528795811518324	0.5692043619165491	0.7929920647835185	syns	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	1	1	0.42857142857142855	1	1	0	0.20941118502094114	0.2644621133429437
143	amiable	pleasing	13	inf	False	True	False	False	False	5	2	6	5	2	2	0.7804878048780488	0.8304093567251463			False	False	False	False	False	False	False	False	0.4905101443676984	0.4509855748877126			False	False	False	False	False	False	False	False	247	312	89	122	True	2	3	1	1	-1	-2	7	0.6194080817428642	0.583110660513704	-0.03629742122916024	0.8888888888888888	0.8888888888888888	0.9285714285714286	0.9473684210526316	0.9473684210526316	0.8636363636363636	0.8888888888888888	0.75	0.8461538461538461	0.8888888888888888	0.7878787878787878	0.8095238095238095	0.0	-0.13888888888888884	-0.08241758241758246	-0.0584795321637428	-0.1594896331738438	-0.05411255411255411	mid	close	syns	syns	syns	syns	explicit	clear	0.7730061349693251	0.7421383647798743	0.6097613981330132	0.5969704828946583	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	1	2	0.9333333333333333	-1	0	1	0.049921551847097456	0.03952456947998578
